,Type,SampleID,SiteID,Date,Code,Taxon,Abundance,Alkalinity
3198,L,2124597,233796,05/09/2012,NA013A,Navicula pseudoscutiformis,5,3
3199,L,2124599,302233,05/09/2012,GO080A,Gomphonema pumilum,1,8
3200,L,2124599,302233,05/09/2012,CM013A,Cymbella helvetica,3,8
3201,L,2124599,302233,05/09/2012,GO9999,Gomphonema sp.,3,8
3202,L,2124599,302233,05/09/2012,AC035A,Achnanthes pusilla,16,8
3203,L,2124599,302233,05/09/2012,BR001A,Brachysira vitrea,13,8
3204,L,2124599,302233,05/09/2012,CM015A,Cymbella cesatii,4,8
3205,L,2124599,302233,05/09/2012,ZZZ843,Fragilaria nanana,7,8
3206,L,2124599,302233,05/09/2012,CY010A,Cyclotella comensis,32,8
3207,L,2124599,302233,05/09/2012,TA001A,Tabellaria flocculosa,3,8
3208,L,2124599,302233,05/09/2012,CM022A,Cymbella affinis,12,8
3209,L,2124599,302233,05/09/2012,FR9999,Fragilaria sp.,13,8
3210,L,2124599,302233,05/09/2012,ZZZ835,Achnanthidium minutissimum type,214,8
3211,L,2124599,302233,05/09/2012,AC083A,Achnanthes laevis,2,8
3212,L,2124599,302233,05/09/2012,EU047A,Eunotia incisa,3,8
3213,L,2124599,302233,05/09/2012,EU9999,Eunotia sp.,7,8
3214,L,2124599,302233,05/09/2012,EU011A,Eunotia rhomboidea,3,8
3215,L,2124599,302233,05/09/2012,CM004A,Cymbella microcephala,25,8
3216,L,2124737,202906,10/09/2012,CY9999,Cyclotella sp.,14,2
3217,L,2124737,202906,10/09/2012,PE002A,Peronia fibula,2,2
3218,L,2124737,202906,10/09/2012,GO9999,Gomphonema sp.,13,2
3219,L,2124737,202906,10/09/2012,ZZZ835,Achnanthidium minutissimum type,100,2
3220,L,2124737,202906,10/09/2012,FR9999,Fragilaria sp.,40,2
3221,L,2124737,202906,10/09/2012,BR006A,Brachysira brebissonii,1,2
3222,L,2124737,202906,10/09/2012,DE001A,Denticula tenuis,3,2
3223,L,2124737,202906,10/09/2012,EY9999,Encyonema sp.,2,2
3224,L,2124737,202906,10/09/2012,NI009C,Nitzschia palea var. debilis,2,2
3225,L,2124737,202906,10/09/2012,AC143A,Achnanthes oblongella,9,2
3226,L,2124737,202906,10/09/2012,TA001A,Tabellaria flocculosa,23,2
3227,L,2124737,202906,10/09/2012,CO001B,Cocconeis placentula var. euglypta,4,2
3228,L,2124737,202906,10/09/2012,DT9999,Diatoma sp.,4,2
3229,L,2124737,202906,10/09/2012,FU002G,Frustulia rhomboides var. crassinervia,2,2
3230,L,2124737,202906,10/09/2012,EU9999,Eunotia sp.,15,2
3231,L,2124737,202906,10/09/2012,EU047A,Eunotia incisa,2,2
3232,L,2124737,202906,10/09/2012,BR010A,Brachysira neoexilis,14,2
3233,L,2124737,202906,10/09/2012,ZZZ843,Fragilaria nanana,9,2
3234,L,2124737,202906,10/09/2012,RE001A,Reimeria sinuata,2,2
3235,L,2124737,202906,10/09/2012,FR060A,Fragilaria tenera,68,2
3236,L,2124737,202906,10/09/2012,CY010A,Cyclotella comensis,11,2
3237,L,2124737,202906,10/09/2012,FR009G,Fragilaria capucina var. rumpens,2,2
3238,L,2124737,202906,10/09/2012,BR011A,Brachysira procera,8,2
3239,L,2124737,202906,10/09/2012,EY017A,Encyonema gracile,2,2
3240,L,2125861,303610,19/09/2012,NI002A,Nitzschia fonticola,1,1
3241,L,2125861,303610,19/09/2012,NA675A,Navicula tenelloides,6,1
3242,L,2125861,303610,19/09/2012,NA009A,Navicula lanceolata,2,1
3243,L,2125861,303610,19/09/2012,FU002A,Frustulia rhomboides,33,1
3244,L,2125861,303610,19/09/2012,NI014A,Nitzschia amphibia,2,1
3245,L,2125861,303610,19/09/2012,AC022A,Achnanthes marginulata,5,1
3246,L,2125861,303610,19/09/2012,EY9999,Encyonema sp.,1,1
3247,L,2125861,303610,19/09/2012,EU110A,Eunotia minor,22,1
3248,L,2125861,303610,19/09/2012,NA037A,Navicula angusta,4,1
3249,L,2125861,303610,19/09/2012,BR010A,Brachysira neoexilis,10,1
3250,L,2125861,303610,19/09/2012,GO004A,Gomphonema gracile,1,1
3251,L,2125861,303610,19/09/2012,PE002A,Peronia fibula,32,1
3252,L,2125861,303610,19/09/2012,NA007A,Navicula cryptocephala,2,1
3253,L,2125861,303610,19/09/2012,EU009A,Eunotia exigua,6,1
3254,L,2125861,303610,19/09/2012,EU9999,Eunotia sp.,21,1
3255,L,2125861,303610,19/09/2012,BR9999,Brachysira sp.,47,1
3256,L,2125861,303610,19/09/2012,EU070A,Eunotia bilunaris,8,1
3257,L,2125861,303610,19/09/2012,BR006A,Brachysira brebissonii,3,1
3258,L,2125861,303610,19/09/2012,PI011A,Pinnularia microstauron,1,1
3259,L,2125861,303610,19/09/2012,CM014A,Cymbella aequalis,1,1
3260,L,2125861,303610,19/09/2012,FR009H,Fragilaria capucina var. gracilis,2,1
3261,L,2125861,303610,19/09/2012,BR001A,Brachysira vitrea,11,1
3262,L,2125861,303610,19/09/2012,SA003A,Stauroneis smithii,2,1
3263,L,2125861,303610,19/09/2012,SS002A,Staurosirella pinnata,6,1
3264,L,2125861,303610,19/09/2012,SP006A,Stenopterobia curvula,1,1
3265,L,2125861,303610,19/09/2012,PI022A,Pinnularia subcapitata,1,1
3266,L,2125861,303610,19/09/2012,CM9999,Cymbella sp.,2,1
3267,L,2125861,303610,19/09/2012,NI044A,Nitzschia intermedia,1,1
3268,L,2125861,303610,19/09/2012,NA462A,Navicula joubaudii,1,1
3269,L,2125861,303610,19/09/2012,DT021A,Diatoma mesodon,2,1
3270,L,2125861,303610,19/09/2012,NA156A,Navicula leptostriata,2,1
3271,L,2125861,303610,19/09/2012,EY017A,Encyonema gracile,21,1
3272,L,2125861,303610,19/09/2012,TA001A,Tabellaria flocculosa,75,1
3273,L,2125861,303610,19/09/2012,ZZZ835,Achnanthidium minutissimum type,10,1
3274,L,2125861,303610,19/09/2012,NE036A,Neidium ampliatum,1,1
3275,L,2128077,4978,10/10/2012,CM004A,Cymbella microcephala,31,89
3276,L,2128077,4978,10/10/2012,GO080A,Gomphonema pumilum,146,89
3277,L,2128077,4978,10/10/2012,RC002A,Rhoicosphenia abbreviata,1,89
3278,L,2128077,4978,10/10/2012,ZZZ959,Achnanthidium minutissimum,134,89
3279,L,2128077,4978,10/10/2012,CO001B,Cocconeis placentula var. euglypta,3,89
3280,L,2128077,4978,10/10/2012,GO013C,Gomphonema parvulum var. exilissimum,1,89
3281,L,2128077,4978,10/10/2012,NA751A,Navicula cryptotenella,3,89
3282,L,2128077,4978,10/10/2012,GO001A,Gomphonema olivaceum,4,89
3283,L,2128077,4978,10/10/2012,ZZZ835,Achnanthidium minutissimum type,4,89
3284,L,2128080,4979,03/09/2012,AM013A,Amphora inariensis,6,76
3285,L,2128080,4979,03/09/2012,NA751A,Navicula cryptotenella,1,76
3286,L,2128080,4979,03/09/2012,GO080A,Gomphonema pumilum,2,76
3287,L,2128080,4979,03/09/2012,GO050A,Gomphonema minutum,1,76
3288,L,2128080,4979,03/09/2012,ZZZ835,Achnanthidium minutissimum type,210,76
3289,L,2128080,4979,03/09/2012,GO013A,Gomphonema parvulum,2,76
3290,L,2128080,4979,03/09/2012,NA095A,Navicula tripunctata,37,76
3291,L,2128080,4979,03/09/2012,FR007A,Fragilaria vaucheriae,3,76
3292,L,2128080,4979,03/09/2012,EY9999,Encyonema sp.,1,76
3293,L,2128080,4979,03/09/2012,AU9999,Aulacoseira sp.,202,76
3294,L,2128080,4979,03/09/2012,NA023A,Navicula gregaria,2,76
3295,L,2128080,4979,03/09/2012,AM012A,Amphora pediculus,19,76
3296,L,2128080,4979,03/09/2012,NA433D,Navicula ignota var. acceptata,1,76
3297,L,2128080,4979,03/09/2012,CO001B,Cocconeis placentula var. euglypta,8,76
3298,L,2128080,4979,03/09/2012,NA030A,Navicula menisculus,6,76
3299,L,2128080,4979,03/09/2012,ZZZ986,Cocconeis placentula var. pseudolineata,1,76
3300,L,2128080,4979,03/09/2012,CC001A,Cyclostephanos dubius,23,76
3301,L,2128080,4979,03/09/2012,CM9999,Cymbella sp.,3,76
3302,L,2128080,4979,03/09/2012,RC002A,Rhoicosphenia abbreviata,29,76
3303,L,2128080,4979,03/09/2012,ST010A,Stephanodiscus parvus,241,76
3304,L,2128080,4979,03/09/2012,SU016A,Surirella minuta,3,76
3305,L,2128080,4979,03/09/2012,NA745A,Navicula capitatoradiata,5,76
3306,L,2135752,103733,29/11/2012,FR026A,Fragilaria bidens,3,1
3307,L,2135752,103733,29/11/2012,NA751A,Navicula cryptotenella,1,1
3308,L,2135752,103733,29/11/2012,EU9999,Eunotia sp.,2,1
3309,L,2135752,103733,29/11/2012,NI015A,Nitzschia dissipata,1,1
3310,L,2135752,103733,29/11/2012,EY017A,Encyonema gracile,3,1
3311,L,2135752,103733,29/11/2012,NI009A,Nitzschia palea,1,1
3312,L,2135752,103733,29/11/2012,NI008A,Nitzschia frustulum,1,1
3313,L,2135752,103733,29/11/2012,CY9999,Cyclotella sp.,4,1
3314,L,2135752,103733,29/11/2012,YH001A,Ctenophora pulchella,1,1
3315,L,2135752,103733,29/11/2012,FU002D,Frustulia rhomboides var. amphipleuroides,2,1
3316,L,2135752,103733,29/11/2012,FR007A,Fragilaria vaucheriae,26,1
3317,L,2135752,103733,29/11/2012,GO006A,Gomphonema acuminatum,1,1
3318,L,2135752,103733,29/11/2012,NA124A,Navicula molestiformis,1,1
3319,L,2135752,103733,29/11/2012,CM004A,Cymbella microcephala,5,1
3320,L,2135752,103733,29/11/2012,FR009L,Fragilaria capucina var. amphicephala,9,1
3321,L,2135752,103733,29/11/2012,GO004A,Gomphonema gracile,3,1
3322,L,2135752,103733,29/11/2012,FR009A,Fragilaria capucina,18,1
3323,L,2135752,103733,29/11/2012,SY009A,Synedra nana,25,1
3324,L,2135752,103733,29/11/2012,CM9999,Cymbella sp.,1,1
3325,L,2135752,103733,29/11/2012,SY009A,Synedra nana,6,1
3326,L,2135752,103733,29/11/2012,ZZZ941,Diatoma problematica,1,1
3327,L,2135752,103733,29/11/2012,EY017A,Encyonema gracile,4,1
3328,L,2135752,103733,29/11/2012,GO013C,Gomphonema parvulum var. exilissimum,1,1
3329,L,2135752,103733,29/11/2012,SY013A,Synedra tenera,8,1
3330,L,2135752,103733,29/11/2012,ZZZ835,Achnanthidium minutissimum type,186,1
3331,L,2135752,103733,29/11/2012,BR001A,Brachysira vitrea,7,1
3332,L,2135752,103733,29/11/2012,NI002A,Nitzschia fonticola,1,1
3333,L,2135752,103733,29/11/2012,PI022A,Pinnularia subcapitata,1,1
3334,L,2135752,103733,29/11/2012,EU070A,Eunotia bilunaris,3,1
3335,L,2135752,103733,29/11/2012,BR010A,Brachysira neoexilis,6,1
3336,L,2135752,103733,29/11/2012,TA001A,Tabellaria flocculosa,37,1
3337,L,2135753,103734,29/11/2012,NA675A,Navicula tenelloides,5,11
3338,L,2135753,103734,29/11/2012,AS001A,Asterionella formosa,56,11
3339,L,2135753,103734,29/11/2012,AC025A,Achnanthes flexella,1,11
3340,L,2135753,103734,29/11/2012,EU070A,Eunotia bilunaris,1,11
3341,L,2135753,103734,29/11/2012,AC9999,Achnanthes sp.,1,11
3342,L,2135753,103734,29/11/2012,GO9999,Gomphonema sp.,1,11
3343,L,2135753,103734,29/11/2012,CY003A,Cyclotella meneghiniana,1,11
3344,L,2135753,103734,29/11/2012,CM015A,Cymbella cesatii,20,11
3345,L,2135753,103734,29/11/2012,AC163A,Achnanthes helvetica,1,11
3346,L,2135753,103734,29/11/2012,BR9999,Brachysira sp.,4,11
3347,L,2135753,103734,29/11/2012,ZZZ835,Achnanthidium minutissimum type,210,11
3348,L,2135753,103734,29/11/2012,DE001A,Denticula tenuis,7,11
3349,L,2135753,103734,29/11/2012,EY002A,Encyonema caespitosum,1,11
3350,L,2135753,103734,29/11/2012,TA001A,Tabellaria flocculosa,21,11
3351,L,2135753,103734,29/11/2012,NA003A,Navicula radiosa,3,11
3352,L,2135753,103734,29/11/2012,AU003A,Aulacoseira granulata,2,11
3353,L,2135753,103734,29/11/2012,BR001A,Brachysira vitrea,21,11
3354,L,2135753,103734,29/11/2012,CM9999,Cymbella sp.,2,11
3355,L,2135753,103734,29/11/2012,CM004A,Cymbella microcephala,19,11
3356,L,2135753,103734,29/11/2012,NI006A,Nitzschia sigma,1,11
3357,L,2135753,103734,29/11/2012,SY013A,Synedra tenera,8,11
3358,L,2135753,103734,29/11/2012,ZZZ987,Naviculoid (small undiff),6,11
3359,L,2135753,103734,29/11/2012,FR007A,Fragilaria vaucheriae,1,11
3360,L,2135753,103734,29/11/2012,DT9999,Diatoma sp.,2,11
3361,L,2135753,103734,29/11/2012,FR9999,Fragilaria sp.,1,11
3362,L,2135753,103734,29/11/2012,BR010A,Brachysira neoexilis,8,11
3363,L,2135753,103734,29/11/2012,NA009A,Navicula lanceolata,1,11
3364,L,2135753,103734,29/11/2012,SY009A,Synedra nana,18,11
3365,L,2135753,103734,29/11/2012,DT004A,Diatoma tenue,9,11
3366,L,2135753,103734,29/11/2012,NA751A,Navicula cryptotenella,1,11
3367,L,2135753,103734,29/11/2012,AC141A,Achnanthes bioretii,1,11
3368,L,2135753,103734,29/11/2012,EU9999,Eunotia sp.,1,11
3369,L,2135753,103734,29/11/2012,NA751A,Navicula cryptotenella,1,11
3370,L,2135754,103784,17/10/2012,AC141A,Achnanthes bioretii,1,14
3371,L,2135754,103784,17/10/2012,FR009A,Fragilaria capucina,12,14
3372,L,2135754,103784,17/10/2012,BR010A,Brachysira neoexilis,1,14
3373,L,2135754,103784,17/10/2012,FR009H,Fragilaria capucina var. gracilis,76,14
3374,L,2135754,103784,17/10/2012,AC9999,Achnanthes sp.,6,14
3375,L,2135754,103784,17/10/2012,NI042A,Nitzschia acicularis,1,14
3376,L,2135754,103784,17/10/2012,NI028A,Nitzschia capitellata,1,14
3377,L,2135754,103784,17/10/2012,EY002A,Encyonema caespitosum,2,14
3378,L,2135754,103784,17/10/2012,CY003A,Cyclotella meneghiniana,2,14
3379,L,2135754,103784,17/10/2012,ZZZ835,Achnanthidium minutissimum type,142,14
3380,L,2135754,103784,17/10/2012,GO013A,Gomphonema parvulum,3,14
3381,L,2135754,103784,17/10/2012,FR007A,Fragilaria vaucheriae,7,14
3382,L,2135754,103784,17/10/2012,GM002A,Gomphoneis olivaceoides,1,14
3383,L,2135754,103784,17/10/2012,TA002A,Tabellaria fenestrata,1,14
3384,L,2135754,103784,17/10/2012,GM001A,Gomphoneis olivaceum,5,14
3385,L,2135754,103784,17/10/2012,TA001A,Tabellaria flocculosa,6,14
3386,L,2135754,103784,17/10/2012,NI9999,Nitzschia sp.,1,14
3387,L,2135754,103784,17/10/2012,FR026A,Fragilaria bidens,3,14
3388,L,2135754,103784,17/10/2012,GO004A,Gomphonema gracile,7,14
3389,L,2135754,103784,17/10/2012,SS003A,Staurosirella leptostauron,1,14
3390,L,2135754,103784,17/10/2012,CM015A,Cymbella cesatii,3,14
3391,L,2135754,103784,17/10/2012,NA023A,Navicula gregaria,1,14
3392,L,2135754,103784,17/10/2012,NA007A,Navicula cryptocephala,1,14
3393,L,2135754,103784,17/10/2012,NI008A,Nitzschia frustulum,2,14
3394,L,2135754,103784,17/10/2012,NA462A,Navicula joubaudii,1,14
3395,L,2135754,103784,17/10/2012,RC002A,Rhoicosphenia abbreviata,2,14
3396,L,2135754,103784,17/10/2012,GO9999,Gomphonema sp.,6,14
3397,L,2135754,103784,17/10/2012,GO013C,Gomphonema parvulum var. exilissimum,1,14
3398,L,2135754,103784,17/10/2012,MR001A,Meridion circulare,1,14
3399,L,2135754,103784,17/10/2012,GO050A,Gomphonema minutum,3,14
3400,L,2135754,103784,17/10/2012,SY009A,Synedra nana,3,14
3401,L,2155588,132300,25/10/2012,AC037B,Achnanthes biasolettiana var. subatomus,1,6
3402,L,2155588,132300,25/10/2012,NI028A,Nitzschia capitellata,2,6
3403,L,2155588,132300,25/10/2012,NI186A,Nitzschia valdestriata,1,6
3404,L,2155588,132300,25/10/2012,TA001A,Tabellaria flocculosa,5,6
3405,L,2155588,132300,25/10/2012,AC001C,Achnanthes lanceolata var. elliptica,1,6
3406,L,2155588,132300,25/10/2012,NI015A,Nitzschia dissipata,5,6
3407,L,2155588,132300,25/10/2012,NI002A,Nitzschia fonticola,4,6
3408,L,2155588,132300,25/10/2012,DE001A,Denticula tenuis,1,6
3409,L,2155588,132300,25/10/2012,FR009H,Fragilaria capucina var. gracilis,15,6
3410,L,2155588,132300,25/10/2012,AC143A,Achnanthes oblongella,7,6
3411,L,2155588,132300,25/10/2012,GM002A,Gomphoneis olivaceoides,3,6
3412,L,2155588,132300,25/10/2012,GM001A,Gomphoneis olivaceum,9,6
3413,L,2155588,132300,25/10/2012,ZZZ835,Achnanthidium minutissimum type,190,6
3414,L,2155588,132300,25/10/2012,NI198A,Nitzschia lacuum,1,6
3415,L,2155588,132300,25/10/2012,NI031A,Nitzschia linearis,1,6
3416,L,2155588,132300,25/10/2012,NI009A,Nitzschia palea,1,6
3417,L,2155588,132300,25/10/2012,PI9999,Pinnularia sp.,1,6
3418,L,2155588,132300,25/10/2012,FR007A,Fragilaria vaucheriae,6,6
3419,L,2155588,132300,25/10/2012,EY016A,Encyonema silesiacum,3,6
3420,L,2155588,132300,25/10/2012,NI025A,Nitzschia recta,4,6
3421,L,2155588,132300,25/10/2012,AM012A,Amphora pediculus,1,6
3422,L,2155588,132300,25/10/2012,SY013A,Synedra tenera,2,6
3423,L,2155588,132300,25/10/2012,AS001A,Asterionella formosa,2,6
3424,L,2155588,132300,25/10/2012,NA007A,Navicula cryptocephala,2,6
3425,L,2155588,132300,25/10/2012,AU003A,Aulacoseira granulata,4,6
3426,L,2155588,132300,25/10/2012,FR009A,Fragilaria capucina,19,6
3427,L,2155588,132300,25/10/2012,NI9999,Nitzschia sp.,3,6
3428,L,2155588,132300,25/10/2012,NA060A,Navicula digitoradiata,1,6
3429,L,2155588,132300,25/10/2012,NA023A,Navicula gregaria,1,6
3430,L,2155588,132300,25/10/2012,RC002A,Rhoicosphenia abbreviata,8,6
3431,L,2155588,132300,25/10/2012,NA768A,Navicula reichardtiana,1,6
3432,L,2155588,132300,25/10/2012,SS002A,Staurosirella pinnata,1,6
3433,L,2155588,132300,25/10/2012,CI002A,Craticula accomoda,1,6
3434,L,2155588,132300,25/10/2012,YH001A,Ctenophora pulchella,1,6
3435,L,2155588,132300,25/10/2012,EY9999,Encyonema sp.,2,6
3436,L,2155588,132300,25/10/2012,EY011A,Encyonema minutum,2,6
3437,L,2155588,132300,25/10/2012,NA066A,Navicula capitata,1,6
3438,L,2155588,132300,25/10/2012,NA042A,Navicula minima,2,6
3439,L,2155588,132300,25/10/2012,NA773A,Navicula radiosafallax,1,6
3440,L,2155588,132300,25/10/2012,CM004A,Cymbella microcephala,4,6
3441,L,2155588,132300,25/10/2012,NA9999,Navicula sp.,1,6
3442,L,2155588,132300,25/10/2012,ZZZ842,Fragilaria perminuta,1,6
3443,L,2155590,327565,17/10/2012,EY9999,Encyonema sp.,2,4
3444,L,2155590,327565,17/10/2012,SY009A,Synedra nana,2,4
3445,L,2155590,327565,17/10/2012,NA003A,Navicula radiosa,1,4
3446,L,2155590,327565,17/10/2012,AC025A,Achnanthes flexella,1,4
3447,L,2155590,327565,17/10/2012,NI9999,Nitzschia sp.,1,4
3448,L,2155590,327565,17/10/2012,BR001A,Brachysira vitrea,7,4
3449,L,2155590,327565,17/10/2012,NA156A,Navicula leptostriata,2,4
3450,L,2155590,327565,17/10/2012,EY016A,Encyonema silesiacum,2,4
3451,L,2155590,327565,17/10/2012,FR009H,Fragilaria capucina var. gracilis,11,4
3452,L,2155590,327565,17/10/2012,SY009A,Synedra nana,2,4
3453,L,2155590,327565,17/10/2012,FR026A,Fragilaria bidens,8,4
3454,L,2155590,327565,17/10/2012,GM002A,Gomphoneis olivaceoides,2,4
3455,L,2155590,327565,17/10/2012,GO004A,Gomphonema gracile,8,4
3456,L,2155590,327565,17/10/2012,ZZZ835,Achnanthidium minutissimum type,147,4
3457,L,2155590,327565,17/10/2012,FR009L,Fragilaria capucina var. amphicephala,2,4
3458,L,2155590,327565,17/10/2012,NI002A,Nitzschia fonticola,1,4
3459,L,2155590,327565,17/10/2012,FR009A,Fragilaria capucina,2,4
3460,L,2155590,327565,17/10/2012,BR010A,Brachysira neoexilis,1,4
3461,L,2155590,327565,17/10/2012,CM004A,Cymbella microcephala,5,4
3462,L,2155590,327565,17/10/2012,NA007A,Navicula cryptocephala,2,4
3463,L,2155590,327565,17/10/2012,SY013A,Synedra tenera,5,4
3464,L,2155590,327565,17/10/2012,NI008A,Nitzschia frustulum,1,4
3465,L,2155590,327565,17/10/2012,EY017A,Encyonema gracile,2,4
3466,L,2155590,327565,17/10/2012,GO066A,Gomphonema tergestinum,2,4
3467,L,2155590,327565,17/10/2012,EY004A,Encyonema prostratum,1,4
3468,L,2155590,327565,17/10/2012,TA001A,Tabellaria flocculosa,82,4
3469,L,2155590,327565,17/10/2012,FR007A,Fragilaria vaucheriae,6,4
3470,L,2155590,327565,17/10/2012,AC143A,Achnanthes oblongella,1,4
3471,L,2156567,202063,02/10/2012,BR001A,Brachysira vitrea,5,3
3472,L,2156567,202063,02/10/2012,BR9999,Brachysira sp.,24,3
3473,L,2156567,202063,02/10/2012,FR007A,Fragilaria vaucheriae,1,3
3474,L,2156567,202063,02/10/2012,NA9999,Navicula sp.,1,3
3475,L,2156567,202063,02/10/2012,AU003A,Aulacoseira granulata,4,3
3476,L,2156567,202063,02/10/2012,NA761A,Navicula lenzii,1,3
3477,L,2156567,202063,02/10/2012,AC143A,Achnanthes oblongella,1,3
3478,L,2156567,202063,02/10/2012,EU003A,Eunotia praerupta,2,3
3479,L,2156567,202063,02/10/2012,EU040A,Eunotia paludosa,1,3
3480,L,2156567,202063,02/10/2012,SL9999,Sellaphora sp.,8,3
3481,L,2156567,202063,02/10/2012,PE002A,Peronia fibula,15,3
3482,L,2156567,202063,02/10/2012,CV001A,Cavinula cocconeiformis,2,3
3483,L,2156567,202063,02/10/2012,NA037A,Navicula angusta,1,3
3484,L,2156567,202063,02/10/2012,AC141A,Achnanthes bioretii,1,3
3485,L,2156567,202063,02/10/2012,BR006A,Brachysira brebissonii,4,3
3486,L,2156567,202063,02/10/2012,EU002A,Eunotia pectinalis,4,3
3487,L,2156567,202063,02/10/2012,EU070A,Eunotia bilunaris,1,3
3488,L,2156567,202063,02/10/2012,BR010A,Brachysira neoexilis,4,3
3489,L,2156567,202063,02/10/2012,AC025A,Achnanthes flexella,1,3
3490,L,2156567,202063,02/10/2012,PI9999,Pinnularia sp.,1,3
3491,L,2156567,202063,02/10/2012,FR009A,Fragilaria capucina,1,3
3492,L,2156567,202063,02/10/2012,EU110A,Eunotia minor,4,3
3493,L,2156567,202063,02/10/2012,EU047A,Eunotia incisa,7,3
3494,L,2156567,202063,02/10/2012,TA001A,Tabellaria flocculosa,13,3
3495,L,2156567,202063,02/10/2012,ZZZ835,Achnanthidium minutissimum type,197,3
3496,L,2156567,202063,02/10/2012,CY9999,Cyclotella sp.,6,3
3497,L,2156567,202063,02/10/2012,EU009A,Eunotia exigua,3,3
3498,L,2156567,202063,02/10/2012,AC167A,Achnanthes daonensis,5,3
3499,L,2156567,202063,02/10/2012,NA038A,Navicula arvensis,1,3
3500,L,2156567,202063,02/10/2012,EU9999,Eunotia sp.,28,3
3501,L,2156567,202063,02/10/2012,ZZZ900,Lemnicola hungarica,1,3
3502,L,2156598,301827,07/11/2012,SR001A,Staurosira construens,12,73
3503,L,2156598,301827,07/11/2012,SR002A,Staurosira elliptica,118,73
3504,L,2156598,301827,07/11/2012,EY016A,Encyonema silesiacum,2,73
3505,L,2156598,301827,07/11/2012,CM004A,Cymbella microcephala,17,73
3506,L,2156598,301827,07/11/2012,AU9999,Aulacoseira sp.,4,73
3507,L,2156598,301827,07/11/2012,SY013A,Synedra tenera,11,73
3508,L,2156598,301827,07/11/2012,NI015A,Nitzschia dissipata,9,73
3509,L,2156598,301827,07/11/2012,SU073A,Surirella brebissonii,1,73
3510,L,2156598,301827,07/11/2012,FR007A,Fragilaria vaucheriae,3,73
3511,L,2156598,301827,07/11/2012,DT004A,Diatoma tenue,4,73
3512,L,2156598,301827,07/11/2012,CO001C,Cocconeis placentula var. lineata,5,73
3513,L,2156598,301827,07/11/2012,ZZZ835,Achnanthidium minutissimum type,32,73
3514,L,2156598,301827,07/11/2012,EP001A,Epithemia sorex,1,73
3515,L,2156598,301827,07/11/2012,SY003A,Synedra acus,2,73
3516,L,2156598,301827,07/11/2012,ZZZ941,Diatoma problematica,5,73
3517,L,2156598,301827,07/11/2012,YH001A,Ctenophora pulchella,16,73
3518,L,2156598,301827,07/11/2012,NA751A,Navicula cryptotenella,5,73
3519,L,2156598,301827,07/11/2012,SS002A,Staurosirella pinnata,47,73
3520,L,2156598,301827,07/11/2012,GO073A,Gomphonema angustum,33,73
3521,L,2156598,301827,07/11/2012,GO023A,Gomphonema truncatum,1,73
3522,L,2156598,301827,07/11/2012,CN001A,Cymbellonitzschia diluviana,2,73
3523,L,2156598,301827,07/11/2012,FR009A,Fragilaria capucina,8,73
3524,L,2156598,301827,07/11/2012,DT022A,Diatoma moniliformis,1,73
3525,L,2156601,301825,22/11/2012,ZZZ835,Achnanthidium minutissimum type,196,8
3526,L,2156601,301825,22/11/2012,EY011A,Encyonema minutum,1,8
3527,L,2156601,301825,22/11/2012,ACHD-02,Achnanthidium pyrenaicum,2,8
3528,L,2156601,301825,22/11/2012,PS001A,Pseudostaurosira brevistriata,1,8
3529,L,2156601,301825,22/11/2012,GO073A,Gomphonema angustum,29,8
3530,L,2156601,301825,22/11/2012,BR010A,Brachysira neoexilis,5,8
